LoyaltyID,Policy ID,Automobile Lifetime Value,Coverage,Expiry Date,Employment Status,Income,Claim Location Type,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy Level,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,Premiums Over Claim,Expiry Month Number,Expiry Month,Policy Count
604006,HM93220,"15,266",Extended,16/03/2019,Medical Leave,"25,852",Suburban,135,29,71,1,2,Personal Auto,Personal L2,Offer 1,Agent,648,Sports Car,Medium,14.79166667,3,Mar,1
633450,LM79063,"7,155",Extended,04/03/2019,Employed,"76,506",Suburban,89,35,65,0,8,Personal Auto,Personal L3,Offer 2,Call Center,427.2,Two-Door Car,Small,13.54166667,3,Mar,1
502483,FU43761,"2,436",Basic,20/03/2019,LTD,"25,703",Suburban,62,4,64,0,1,Personal Auto,Personal L3,Offer 1,Call Center,297.6,Four-Door Car,Small,13.33333333,3,Mar,1
784102,QF91596,"4,795",Basic,14/03/2019,Employed,"82,763",Urban,61,28,78,0,3,Personal Auto,Personal L3,Offer 4,Agent,245.16,Four-Door Car,Medium,19.40773372,3,Mar,1
375814,IZ24763,"3,446",Extended,27/03/2019,Unemployed,0,Suburban,94,33,95,0,1,Corporate Auto,Corporate L2,Offer 1,Web,590.63,Four-Door Car,Small,15.11944872,3,Mar,1
122545,KI91500,"8,641",Basic,09/03/2019,Medical Leave,"22,193",Suburban,74,13,74,0,2,Personal Auto,Personal L3,Offer 2,Branch,415.54,Two-Door Car,Small,13.1780334,3,Mar,1
459737,KU56071,"4,992",Basic,18/03/2019,Employed,"93,416",Urban,62,5,16,0,6,Personal Auto,Personal L1,Offer 2,Call Center,246.25,Two-Door Car,Medium,4.0284264,3,Mar,1
523623,VE72838,"13,771",Premium,16/03/2019,Employed,"59,207",Suburban,116,23,21,0,2,Personal Auto,Personal L3,Offer 1,Agent,556.8,Four-Door Car,Medium,4.375,3,Mar,1
128534,IG94072,"9,929",Extended,27/03/2019,Employed,"75,425",Suburban,123,3,49,0,6,Personal Auto,Personal L1,Offer 1,Branch,823.8,Sports Car,Large,7.31609614,3,Mar,1
788128,RP30093,"49,221",Premium,30/03/2019,Employed,"63,035",Suburban,153,20,97,0,2,Personal Auto,Personal L3,Offer 1,Agent,734.4,SUV,Medium,20.20833333,3,Mar,1
117692,XB64207,"4,117",Basic,01/03/2019,Employed,"86,101",Urban,102,4,73,0,1,Personal Auto,Personal L1,Offer 1,Agent,344.74,SUV,Medium,21.59888612,3,Mar,1
731303,HZ43637,"3,065",Extended,03/03/2019,Employed,"22,985",Suburban,77,4,65,0,1,Special Auto,Special L1,Offer 2,Agent,458.06,Four-Door Car,Small,10.92651618,3,Mar,1
641161,CQ59706,"5,016",Basic,08/03/2019,Employed,"49,367",Rural,63,16,40,0,9,Personal Auto,Personal L3,Offer 1,Agent,69.23,Four-Door Car,Medium,36.40040445,3,Mar,1
384184,WL28610,"4,146",Basic,13/03/2019,Unemployed,0,Suburban,116,25,5,1,1,Corporate Auto,Corporate L3,Offer 3,Branch,556.8,SUV,Medium,1.04166667,3,Mar,1
802487,TV53243,"2,652",Basic,06/03/2019,Employed,"49,625",Urban,66,29,9,0,1,Corporate Auto,Corporate L1,Offer 3,Agent,261.55,Two-Door Car,Medium,2.27107628,3,Mar,1
158968,QT77453,"5,283",Extended,12/03/2019,Employed,"80,928",Urban,132,26,27,0,1,Corporate Auto,Corporate L1,Offer 1,Agent,538.55,SUV,Medium,6.61776994,3,Mar,1
474174,UC83161,"6,106",Premium,26/03/2019,Employed,"60,234",Rural,152,14,98,0,1,Personal Auto,Personal L2,Offer 3,Web,136.22,SUV,Medium,109.35251799,3,Mar,1
810653,UJ61336,"5,643",Basic,01/03/2019,Employed,"68,654",Urban,71,32,21,2,9,Personal Auto,Personal L3,Offer 1,Web,208.05,Four-Door Car,Medium,7.1665465,3,Mar,1
700601,MT35297,"5,066",Basic,17/03/2019,Employed,"43,460",Suburban,63,4,18,0,3,Personal Auto,Personal L2,Offer 3,Branch,302.4,Four-Door Car,Small,3.75,3,Mar,1
472562,FC52000,"4,307",Basic,18/03/2019,Employed,"26,322",Rural,111,8,94,2,1,Corporate Auto,Corporate L1,Offer 3,Branch,180.35,SUV,Medium,57.85417244,3,Mar,1
725413,LE41874,"5,140",Extended,22/03/2019,Unemployed,0,Suburban,138,22,18,0,1,Corporate Auto,Corporate L3,Offer 1,Agent,900.62,SUV,Small,2.75809998,3,Mar,1
857934,BG44829,"10,760",Extended,20/03/2019,Employed,"74,835",Rural,133,14,89,0,7,Corporate Auto,Corporate L2,Offer 1,Branch,107.65,SUV,Medium,109.95819786,3,Mar,1
937136,LO67195,"7,445",Extended,08/03/2019,Employed,"56,047",Rural,92,26,29,0,5,Corporate Auto,Corporate L2,Offer 1,Agent,82.73,Four-Door Car,Large,32.24948628,3,Mar,1
149782,ZF40143,"8,276",Premium,30/03/2019,Employed,"48,197",Suburban,106,10,61,0,6,Personal Auto,Personal L2,Offer 2,Agent,508.8,Four-Door Car,Medium,12.70833333,3,Mar,1
412817,JH30384,"6,503",Extended,30/03/2019,LTD,"22,081",Suburban,84,1,9,0,6,Personal Auto,Personal L2,Offer 1,Agent,451.67,Two-Door Car,Small,1.67378839,3,Mar,1
952859,BL79888,"34,611",Basic,30/03/2019,Employed,"20,090",Suburban,109,10,59,0,2,Personal Auto,Personal L2,Offer 2,Agent,523.2,Sports Car,Medium,12.29166667,3,Mar,1
960082,FO74055,"3,086",Extended,09/03/2019,Employed,"73,938",Rural,76,34,48,0,1,Personal Auto,Personal L3,Offer 4,Call Center,53.1,Two-Door Car,Medium,68.70056497,3,Mar,1
819105,EZ43738,"5,205",Basic,10/03/2019,Medical Leave,"29,406",Suburban,68,33,79,0,6,Personal Auto,Personal L3,Offer 1,Agent,326.4,Four-Door Car,Medium,16.45833333,3,Mar,1
908749,CT47738,"18,206",Extended,30/03/2019,Unemployed,0,Suburban,128,11,57,0,2,Corporate Auto,Corporate L3,Offer 1,Branch,614.4,Sports Car,Medium,11.875,3,Mar,1
396157,BP28492,"4,835",Basic,19/03/2019,Employed,"38,713",Suburban,66,31,69,4,6,Corporate Auto,Corporate L3,Offer 2,Call Center,316.8,Four-Door Car,Medium,14.375,3,Mar,1
937171,SM54927,"6,740",Extended,23/03/2019,Unemployed,0,Rural,93,34,32,0,9,Personal Auto,Personal L2,Offer 1,Call Center,13.07,Four-Door Car,Medium,227.69701607,3,Mar,1
460207,OM50417,"29,973",Extended,05/03/2019,Employed,"48,471",Rural,83,5,20,1,2,Personal Auto,Personal L2,Offer 1,Call Center,208.9,Four-Door Car,Medium,7.94638583,3,Mar,1
612270,JP94676,"9,423",Basic,20/03/2019,Employed,"34,115",Urban,119,6,73,0,6,Personal Auto,Personal L2,Offer 1,Agent,466.12,SUV,Medium,18.63683172,3,Mar,1
561520,CW12066,"11,639",Basic,10/03/2019,Medical Leave,"25,370",Suburban,102,10,77,0,2,Corporate Auto,Corporate L1,Offer 1,Branch,489.6,Sports Car,Large,16.04166667,3,Mar,1
843363,BH35016,"16,706",Basic,15/03/2019,Employed,"63,933",Suburban,70,35,98,0,2,Personal Auto,Personal L3,Offer 1,Call Center,424.88,Two-Door Car,Medium,16.14573527,3,Mar,1
295358,SX87181,"4,916",Basic,05/03/2019,Unemployed,0,Suburban,65,21,61,0,7,Personal Auto,Personal L3,Offer 1,Agent,312,Two-Door Car,Large,12.70833333,3,Mar,1
879030,UU92753,"26,416",Basic,22/03/2019,Employed,"85,537",Urban,108,4,91,0,2,Personal Auto,Personal L3,Offer 2,Call Center,285.28,SUV,Medium,34.45036455,3,Mar,1
294674,CH85057,"11,464",Premium,28/03/2019,Employed,"45,354",Rural,285,5,61,0,1,Personal Auto,Personal L3,Offer 4,Agent,540.14,Luxury SUV,Medium,32.1860999,3,Mar,1
705791,RY43586,"8,373",Basic,03/03/2019,LTD,"12,590",Rural,73,22,1,0,2,Personal Auto,Personal L3,Offer 1,Agent,132.5,Two-Door Car,Medium,0.5509434,3,Mar,1
510729,HX72126,"21,113",Extended,25/03/2019,Unemployed,0,Rural,81,12,59,0,2,Personal Auto,Personal L3,Offer 3,Branch,136.85,Four-Door Car,Medium,34.92144684,3,Mar,1
201464,WH36609,"6,290",Extended,01/03/2019,Employed,"24,477",Suburban,79,15,32,0,3,Personal Auto,Personal L3,Offer 4,Call Center,379.2,Four-Door Car,Small,6.66666667,3,Mar,1
250122,IV54766,"19,161",Extended,10/03/2019,Employed,"22,705",Suburban,239,19,69,0,7,Personal Auto,Personal L1,Offer 2,Agent,"1,294.7",Luxury SUV,Medium,12.73731366,3,Mar,1
869933,FC10193,"10,620",Basic,27/03/2019,Employed,"35,601",Urban,69,34,15,0,2,Personal Auto,Personal L1,Offer 3,Branch,249.8,Four-Door Car,Medium,4.14331465,3,Mar,1
260735,CE56187,"4,363",Basic,08/03/2019,Employed,"54,514",Urban,109,5,36,3,1,Personal Auto,Personal L2,Offer 2,Branch,286.23,SUV,Medium,13.7092548,3,Mar,1
432734,KE70943,"10,090",Extended,27/03/2019,Employed,"97,238",Suburban,126,6,91,0,3,Personal Auto,Personal L3,Offer 3,Web,604.8,SUV,Medium,18.95833333,3,Mar,1
156054,AS18084,"11,639",Basic,11/03/2019,Medical Leave,"25,370",Suburban,102,10,77,0,2,Personal Auto,Personal L2,Offer 1,Branch,489.6,Sports Car,Large,16.04166667,3,Mar,1
558403,JD50909,"3,008",Basic,13/03/2019,Employed,"80,681",Suburban,74,31,12,0,1,Corporate Auto,Corporate L3,Offer 2,Agent,355.2,Four-Door Car,Medium,2.5,3,Mar,1
324858,HW19506,"5,597",Extended,14/03/2019,Employed,"37,995",Suburban,139,16,50,0,1,Personal Auto,Personal L3,Offer 1,Branch,667.2,SUV,Medium,10.41666667,3,Mar,1
161494,MY98825,"8,057",Basic,14/03/2019,Employed,"64,304",Rural,68,35,70,0,2,Corporate Auto,Corporate L2,Offer 3,Web,65.47,Two-Door Car,Medium,72.70505575,3,Mar,1
174174,JU55710,"3,747",Extended,27/03/2019,Employed,"41,479",Rural,94,14,38,1,1,Personal Auto,Personal L1,Offer 2,Call Center,19.58,Two-Door Car,Large,182.43105209,3,Mar,1
785389,JL42497,"2,729",Basic,21/03/2019,Employed,"66,900",Suburban,68,15,20,0,1,Personal Auto,Personal L2,Offer 4,Branch,326.4,Four-Door Car,Small,4.16666667,3,Mar,1
302908,OR27665,"4,928",Basic,22/03/2019,Unemployed,0,Rural,67,29,40,0,9,Personal Auto,Personal L1,Offer 1,Branch,132.44,Two-Door Car,Medium,20.23557838,3,Mar,1
890161,IH62666,"7,356",Basic,10/03/2019,Employed,"33,089",Suburban,61,10,61,0,2,Personal Auto,Personal L1,Offer 1,Web,292.8,Four-Door Car,Small,12.70833333,3,Mar,1
257463,KU59569,"7,715",Basic,08/03/2019,Unemployed,0,Suburban,106,3,90,0,8,Personal Auto,Personal L3,Offer 2,Agent,763.2,Sports Car,Medium,12.5,3,Mar,1
604526,CK31454,"5,107",Basic,23/03/2019,Employed,"35,625",Urban,65,10,56,1,3,Special Auto,Special L1,Offer 2,Agent,288.57,Four-Door Car,Medium,12.61392383,3,Mar,1
331498,CY50337,"10,928",Extended,05/03/2019,Employed,"74,965",Rural,90,20,93,0,2,Personal Auto,Personal L3,Offer 1,Agent,58.56,Four-Door Car,Medium,142.93032787,3,Mar,1
403832,OG62048,"9,053",Basic,26/03/2019,Medical Leave,"10,211",Suburban,119,7,16,0,7,Personal Auto,Personal L2,Offer 3,Branch,571.2,SUV,Medium,3.33333333,3,Mar,1
636201,ZB69355,"4,083",Basic,29/03/2019,Medical Leave,"23,206",Suburban,107,31,60,0,1,Personal Auto,Personal L3,Offer 1,Call Center,513.6,Sports Car,Large,12.5,3,Mar,1
801948,HZ52656,"2,531",Basic,09/03/2019,Employed,"89,451",Rural,63,11,2,0,1,Personal Auto,Personal L3,Offer 2,Web,61.77,Four-Door Car,Medium,2.03982516,3,Mar,1
355637,CQ80529,"4,081",Basic,01/03/2019,Employed,"57,283",Urban,106,9,85,1,1,Personal Auto,Personal L3,Offer 3,Web,337.96,SUV,Medium,26.65995976,3,Mar,1
331325,GF35623,"5,887",Extended,07/03/2019,Unemployed,0,Suburban,81,21,37,0,4,Personal Auto,Personal L2,Offer 1,Branch,583.2,Four-Door Car,Small,5.13888889,3,Mar,1
443985,ZV99487,"6,987",Extended,27/03/2019,Unemployed,0,Rural,93,21,8,0,3,Personal Auto,Personal L1,Offer 1,Call Center,149.27,Four-Door Car,Medium,4.98425672,3,Mar,1
225067,RD73104,"7,942",Premium,16/03/2019,LTD,"12,181",Suburban,108,10,19,0,4,Personal Auto,Personal L1,Offer 2,Web,591.51,Four-Door Car,Medium,3.46908759,3,Mar,1
239507,AY30324,"6,189",Extended,30/03/2019,Employed,"99,074",Urban,77,4,40,1,9,Special Auto,Special L2,Offer 4,Call Center,208.39,Two-Door Car,Medium,14.77997985,3,Mar,1
757860,KS72802,"3,768",Extended,07/03/2019,Employed,"85,751",Urban,93,6,3,0,1,Corporate Auto,Corporate L3,Offer 2,Agent,391.21,Four-Door Car,Medium,0.71317195,3,Mar,1
994100,WQ75856,"19,644",Basic,21/03/2019,Employed,"84,488",Urban,61,33,71,0,2,Personal Auto,Personal L1,Offer 1,Agent,208.89,Four-Door Car,Medium,20.73340035,3,Mar,1
341062,LV44800,"3,057",Extended,08/03/2019,Employed,"78,310",Suburban,76,4,24,0,1,Personal Auto,Personal L2,Offer 3,Branch,364.8,Four-Door Car,Medium,5,3,Mar,1
628578,NV94455,"6,861",Basic,31/03/2019,Unemployed,0,Suburban,71,11,21,3,2,Personal Auto,Personal L3,Offer 4,Call Center,476.2,Two-Door Car,Medium,3.13103738,3,Mar,1
535645,PS23376,"5,671",Basic,17/03/2019,Employed,"69,668",Rural,70,34,33,0,4,Corporate Auto,Corporate L2,Offer 1,Branch,64.86,Two-Door Car,Large,35.61517114,3,Mar,1
399678,MG53211,"3,238",Extended,20/03/2019,Employed,"60,097",Urban,82,11,62,0,1,Personal Auto,Personal L3,Offer 3,Branch,278.74,Four-Door Car,Medium,18.23921934,3,Mar,1
471098,VM66678,"14,024",Premium,01/03/2019,Employed,"81,872",Rural,115,10,55,0,2,Personal Auto,Personal L2,Offer 2,Web,256.44,Four-Door Car,Medium,24.6646389,3,Mar,1
970617,IU62399,"5,860",Basic,07/03/2019,Employed,"36,889",Urban,74,24,82,1,3,Personal Auto,Personal L2,Offer 1,Agent,192.19,Four-Door Car,Medium,31.57292263,3,Mar,1
670192,NR16284,"7,463",Extended,28/03/2019,Employed,"70,263",Rural,93,30,66,0,5,Personal Auto,Personal L3,Offer 2,Call Center,7.35,Two-Door Car,Small,835.10204082,3,Mar,1
410341,RJ85627,"12,303",Basic,05/03/2019,Employed,"43,817",Urban,62,25,12,1,2,Personal Auto,Personal L3,Offer 3,Branch,245.45,Four-Door Car,Medium,3.03116724,3,Mar,1
935235,JA26024,"4,143",Premium,03/03/2019,Employed,"48,263",Suburban,104,2,32,0,1,Personal Auto,Personal L3,Offer 2,Branch,674.86,Two-Door Car,Small,4.93139318,3,Mar,1
851175,JY87538,"28,486",Basic,10/03/2019,Employed,"91,871",Urban,102,5,3,0,2,Personal Auto,Personal L2,Offer 1,Web,346.85,SUV,Medium,0.88222575,3,Mar,1
827800,LZ39487,"5,123",Basic,31/03/2019,Employed,"58,206",Suburban,64,2,56,0,3,Personal Auto,Personal L2,Offer 3,Branch,454.19,Four-Door Car,Small,7.89097074,3,Mar,1
440758,PZ94551,"4,992",Extended,16/03/2019,Employed,"56,649",Suburban,125,12,8,0,1,Special Auto,Special L2,Offer 1,Branch,780.09,SUV,Large,1.28190337,3,Mar,1
869074,WK46492,"9,642",Extended,25/03/2019,Employed,"36,108",Suburban,128,5,35,2,9,Personal Auto,Personal L2,Offer 3,Agent,614.4,SUV,Large,7.29166667,3,Mar,1
274107,GU92938,"6,944",Basic,11/03/2019,LTD,"25,612",Suburban,61,12,52,0,2,Personal Auto,Personal L1,Offer 4,Call Center,292.8,Two-Door Car,Small,10.83333333,3,Mar,1
441631,KC69320,"13,037",Basic,23/03/2019,Employed,"28,582",Suburban,112,27,24,0,2,Personal Auto,Personal L2,Offer 2,Agent,537.6,Sports Car,Small,5,3,Mar,1
563774,QX67584,"8,647",Basic,12/03/2019,Employed,"64,125",Urban,108,3,44,0,3,Personal Auto,Personal L3,Offer 2,Branch,369.82,SUV,Large,12.84949435,3,Mar,1
516886,LK91880,"8,376",Basic,17/03/2019,Employed,"26,448",Rural,105,7,42,0,3,Personal Auto,Personal L3,Offer 3,Agent,75.33,Sports Car,Medium,58.54241338,3,Mar,1
381459,FU77365,"9,246",Basic,21/03/2019,Employed,"40,032",Suburban,118,1,50,2,7,Personal Auto,Personal L3,Offer 1,Web,717.76,SUV,Medium,8.22001783,3,Mar,1
819418,NX37589,"2,667",Basic,05/03/2019,Employed,"79,251",Suburban,67,10,32,1,1,Personal Auto,Personal L3,Offer 2,Web,321.6,Four-Door Car,Medium,6.66666667,3,Mar,1
208368,BH11344,"2,807",Basic,19/03/2019,Employed,"37,009",Rural,71,1,45,0,1,Corporate Auto,Corporate L2,Offer 1,Branch,145.67,Two-Door Car,Medium,21.93313654,3,Mar,1
270590,AN97123,"22,305",Premium,28/03/2019,Unemployed,0,Urban,102,13,89,0,2,Personal Auto,Personal L2,Offer 4,Agent,401.53,Two-Door Car,Medium,22.6085224,3,Mar,1
767914,FE24232,"4,730",Extended,09/03/2019,Unemployed,0,Suburban,124,13,31,0,1,Corporate Auto,Corporate L1,Offer 2,Web,630.86,Sports Car,Medium,6.09326951,3,Mar,1
729084,TG70775,"20,097",Basic,31/03/2019,Employed,"92,766",Suburban,71,17,15,0,2,Personal Auto,Personal L3,Offer 2,Agent,379.03,Two-Door Car,Large,2.80980397,3,Mar,1
418492,KP26590,"3,801",Extended,05/03/2019,Employed,"40,513",Rural,96,21,37,1,1,Personal Auto,Personal L2,Offer 1,Branch,151.59,Four-Door Car,Large,23.43162478,3,Mar,1
378779,OT94107,"3,177",Extended,31/03/2019,Employed,"35,551",Suburban,81,33,52,1,1,Personal Auto,Personal L2,Offer 2,Branch,565.11,Four-Door Car,Small,7.45341615,3,Mar,1
639564,LW50691,"9,555",Premium,14/03/2019,Employed,"96,269",Rural,118,2,52,0,8,Personal Auto,Personal L2,Offer 2,Web,58.78,Four-Door Car,Medium,104.38924804,3,Mar,1
742259,SJ24275,"4,803",Basic,27/03/2019,Employed,"37,313",Urban,62,34,39,0,6,Personal Auto,Personal L2,Offer 3,Branch,246.58,Four-Door Car,Medium,9.80614811,3,Mar,1
422475,JX50334,"2,004",Basic,10/03/2019,Unemployed,0,Suburban,66,16,35,4,1,Corporate Auto,Corporate L3,Offer 1,Branch,316.8,Four-Door Car,Small,7.29166667,3,Mar,1
355967,BV35683,"8,256",Basic,19/03/2019,Employed,"62,902",Rural,69,14,94,0,2,Personal Auto,Personal L3,Offer 2,Web,159.38,Two-Door Car,Medium,40.69519388,3,Mar,1
874295,NU26460,"17,712",Extended,30/03/2019,Unemployed,0,Suburban,84,17,5,0,2,Corporate Auto,Corporate L3,Offer 1,Branch,633.29,Four-Door Car,Small,0.66320327,3,Mar,1
911818,PE47967,"7,284",Basic,20/03/2019,Employed,"79,055",Rural,186,32,34,1,1,Personal Auto,Personal L1,Offer 2,Branch,177.64,Luxury SUV,Medium,35.60009007,3,Mar,1
713127,PH77560,"4,839",Basic,26/03/2019,Unemployed,0,Suburban,66,2,45,0,5,Personal Auto,Personal L3,Offer 2,Branch,700.33,Four-Door Car,Small,4.24085788,3,Mar,1
369839,TX39594,"2,452",Basic,29/03/2019,Employed,"51,085",Suburban,62,4,58,1,1,Personal Auto,Personal L3,Offer 3,Call Center,406.9,Two-Door Car,Small,8.83755222,3,Mar,1
305703,OY70124,"12,742",Basic,22/03/2019,Employed,"73,054",Urban,106,34,36,1,2,Personal Auto,Personal L3,Offer 1,Branch,419.37,SUV,Medium,9.09936333,3,Mar,1
482218,PP48389,"6,872",Premium,25/03/2019,Unemployed,0,Suburban,196,5,59,2,1,Personal Auto,Personal L2,Offer 1,Agent,940.8,Sports Car,Medium,12.29166667,3,Mar,1
386968,NN65845,"2,586",Basic,16/03/2019,LTD,"21,603",Suburban,68,11,46,2,1,Personal Auto,Personal L3,Offer 4,Branch,326.4,Four-Door Car,Large,9.58333333,3,Mar,1
937464,GY55415,"15,725",Premium,27/03/2019,Unemployed,0,Suburban,149,16,70,0,2,Corporate Auto,Corporate L1,Offer 1,Web,"1,072.8",SUV,Medium,9.72222222,3,Mar,1
317198,ON45263,"2,463",Basic,26/03/2019,Unemployed,0,Suburban,69,9,68,0,1,Personal Auto,Personal L1,Offer 1,Call Center,427.25,Two-Door Car,Small,10.98186074,3,Mar,1
600226,RB63074,"4,858",Basic,07/03/2019,Unemployed,0,Suburban,67,0,79,0,3,Personal Auto,Personal L1,Offer 2,Branch,482.4,Four-Door Car,Medium,10.97222222,3,Mar,1
801909,CD76093,"7,596",Basic,15/03/2019,Employed,"59,847",Suburban,192,28,72,0,1,Corporate Auto,Corporate L3,Offer 4,Call Center,921.6,Luxury Car,Medium,15,3,Mar,1
142545,CV29889,"2,394",Basic,20/03/2019,Unemployed,0,Suburban,70,24,10,0,1,Personal Auto,Personal L3,Offer 1,Branch,425.27,Four-Door Car,Medium,1.64601312,3,Mar,1
893995,IY37465,"4,930",Basic,30/03/2019,Employed,"25,632",Suburban,63,27,52,0,7,Corporate Auto,Corporate L3,Offer 2,Call Center,351.27,Two-Door Car,Medium,9.32615936,3,Mar,1
881878,LX33054,"6,759",Basic,14/03/2019,Unemployed,0,Suburban,191,22,48,0,1,Personal Auto,Personal L2,Offer 3,Web,"2,042.57",Luxury Car,Medium,4.48846306,3,Mar,1
424365,DG68667,"8,124",Basic,01/03/2019,Medical Leave,"12,617",Suburban,108,5,43,0,8,Personal Auto,Personal L3,Offer 1,Branch,648.93,SUV,Medium,7.15639591,3,Mar,1
557330,ON39271,"2,738",Basic,10/03/2019,Unemployed,0,Urban,74,27,91,0,1,Personal Auto,Personal L2,Offer 1,Branch,263.37,Two-Door Car,Medium,25.56859172,3,Mar,1
676377,UU84036,"8,268",Basic,28/03/2019,Employed,"59,597",Urban,69,6,59,0,2,Special Auto,Special L2,Offer 1,Agent,222.79,Two-Door Car,Medium,18.27281296,3,Mar,1
374587,HI16452,"3,029",Extended,30/03/2019,Unemployed,0,Suburban,94,27,52,1,1,Special Auto,Special L3,Offer 1,Branch,483.88,Four-Door Car,Medium,10.1016781,3,Mar,1
312736,WS25565,"8,510",Basic,15/03/2019,LTD,"26,057",Suburban,74,3,63,0,2,Personal Auto,Personal L1,Offer 1,Call Center,523.89,Four-Door Car,Small,8.89881464,3,Mar,1
272114,CX20455,"22,104",Basic,19/03/2019,Unemployed,0,Suburban,102,35,48,0,2,Corporate Auto,Corporate L3,Offer 1,Branch,489.6,SUV,Medium,10,3,Mar,1
589818,CR83581,"7,712",Basic,26/03/2019,LTD,"27,816",Suburban,118,4,90,5,3,Personal Auto,Personal L2,Offer 1,Agent,566.4,SUV,Small,18.75,3,Mar,1
572448,RN66346,"14,663",Basic,01/03/2019,Employed,"91,015",Rural,73,31,30,1,2,Personal Auto,Personal L3,Offer 3,Agent,119.06,Two-Door Car,Medium,18.39408701,3,Mar,1
488578,FF84784,"5,644",Basic,03/03/2019,Employed,"33,317",Suburban,72,18,31,1,3,Personal Auto,Personal L2,Offer 1,Agent,345.6,Two-Door Car,Medium,6.45833333,3,Mar,1
561109,LA78882,"6,297",Basic,14/03/2019,Unemployed,0,Suburban,189,15,67,1,1,Personal Auto,Personal L3,Offer 1,Agent,"1,823.73",Luxury Car,Medium,6.94346203,3,Mar,1
700096,DJ47372,"10,831",Extended,07/03/2019,LTD,"23,202",Suburban,96,29,59,0,2,Personal Auto,Personal L1,Offer 3,Call Center,460.8,Four-Door Car,Medium,12.29166667,3,Mar,1
462337,QD38160,"4,472",Extended,14/03/2019,Unemployed,0,Suburban,135,8,14,0,1,Personal Auto,Personal L3,Offer 1,Agent,972,SUV,Medium,1.94444444,3,Mar,1
850712,MP47256,"22,659",Basic,08/03/2019,Retired,"23,665",Suburban,67,19,50,0,2,Personal Auto,Personal L3,Offer 1,Branch,404.82,Four-Door Car,Medium,8.27528284,3,Mar,1
688530,HR71115,"5,357",Basic,19/03/2019,Employed,"39,604",Rural,68,2,21,0,8,Personal Auto,Personal L3,Offer 1,Branch,63.13,Four-Door Car,Medium,22.6199905,3,Mar,1
272203,TO12347,"5,535",Basic,31/03/2019,LTD,"16,101",Suburban,74,16,10,0,3,Personal Auto,Personal L2,Offer 3,Call Center,437.61,Four-Door Car,Small,1.6910034,3,Mar,1
139471,OI48267,"6,047",Extended,19/03/2019,Employed,"20,396",Suburban,76,15,60,1,4,Personal Auto,Personal L3,Offer 1,Branch,364.8,Four-Door Car,Medium,12.5,3,Mar,1
716360,AE90216,"4,975",Basic,06/03/2019,Employed,"75,644",Suburban,65,5,68,3,9,Personal Auto,Personal L2,Offer 2,Branch,467.8,Two-Door Car,Medium,9.44848226,3,Mar,1
697766,WY31530,"2,483",Basic,06/03/2019,Unemployed,0,Rural,68,21,73,0,1,Personal Auto,Personal L2,Offer 2,Branch,87.27,Two-Door Car,Medium,56.8809442,3,Mar,1
337818,DM22923,"2,331",Basic,12/03/2019,LTD,"27,398",Suburban,68,4,39,1,1,Personal Auto,Personal L3,Offer 2,Branch,326.4,Four-Door Car,Medium,8.125,3,Mar,1
555428,RF44930,"4,965",Basic,03/03/2019,Employed,"52,679",Rural,62,21,3,0,4,Personal Auto,Personal L3,Offer 2,Agent,118,Four-Door Car,Medium,1.57627119,3,Mar,1
610177,DK81475,"4,619",Basic,08/03/2019,Employed,"95,301",Suburban,114,34,43,0,1,Personal Auto,Personal L1,Offer 3,Call Center,547.2,SUV,Large,8.95833333,3,Mar,1
550126,LQ28707,"22,659",Basic,12/03/2019,Retired,"23,665",Suburban,67,19,50,0,2,Personal Auto,Personal L3,Offer 1,Branch,404.82,Four-Door Car,Medium,8.27528284,3,Mar,1
258964,LM93586,"3,678",Extended,08/03/2019,Employed,"32,314",Suburban,92,7,80,0,1,Personal Auto,Personal L1,Offer 2,Agent,662.4,Four-Door Car,Medium,11.11111111,3,Mar,1
863711,LT24477,"8,606",Basic,07/03/2019,Employed,"47,589",Rural,109,35,44,1,7,Personal Auto,Personal L2,Offer 1,Agent,110.53,SUV,Medium,43.39093459,3,Mar,1
531398,WP19664,"4,606",Basic,20/03/2019,Employed,"47,481",Suburban,116,20,39,0,1,Personal Auto,Personal L3,Offer 4,Call Center,556.8,SUV,Medium,8.125,3,Mar,1
518293,OM85313,"2,922",Basic,15/03/2019,Employed,"63,499",Urban,73,21,79,0,1,Personal Auto,Personal L3,Offer 2,Agent,278.96,Four-Door Car,Medium,20.6732148,3,Mar,1
